EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases
pollux_TRA.rep.seq_sim_rl_100_cov_1_1_18.corrected.fastq.gz,run.pollux.sh,18,3586,691,789,11,317,202,8,5596,9530,547404,1650,52,724,298,13,0,559671
musket_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.musket.sh,24,25678,6399,15826,48,383,0,0,48334,71124,4735797,25677,65,737,0,0,0,4833400
musket_TRA.rep.seq_sim_rl_100_cov_32_1_20.corrected.fastq.gz,run.musket.sh,20,92807,25390,73340,341,1572,2,2,193452,256337,18954612,130938,437,2874,2,2,0,19345202
fiona_TRA.rep.seq_sim_rl_100_cov_64_1_405000.corrected.fastq.gz,run.fiona.sh,24,62896,50915,236890,30452,4355,1150,790,386658,374384,37880175,363709,36372,9181,2048,829,46,38666744
coral_TRA.rep.seq_sim_rl_100_cov_64_1_20.corrected.fastq.gz,run.coral.sh,20,105522,50394,217776,128,6919,5919,292,386658,491461,37880452,282719,235,10126,6345,231,97,38671666
musket_TRA.rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.musket.sh,23,48740,12734,34300,125,710,1,1,96610,134778,9466187,58544,160,1330,1,1,0,9661001
pollux_TRA.rep.seq_sim_rl_100_cov_2_1_18.corrected.fastq.gz,run.pollux.sh,18,8165,1542,1435,20,527,405,7,12094,21093,1183504,2853,103,1317,657,11,1,1209539
musket_TRA.rep.seq_sim_rl_100_cov_32_1_21.corrected.fastq.gz,run.musket.sh,21,95333,25371,70903,313,1530,2,2,193452,262617,18954557,124688,407,2929,2,2,0,19345202
pollux_TRA.rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.pollux.sh,19,3515,678,816,11,341,235,4,5596,9453,547318,1726,50,810,340,4,0,559701
pollux_TRA.rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.pollux.sh,19,7932,1515,1509,23,696,419,4,12094,20801,1182859,3156,92,1963,660,5,1,1209537
coral_TRA.rep.seq_sim_rl_100_cov_64_1_21.corrected.fastq.gz,run.coral.sh,21,111036,50477,212748,123,7016,5258,302,386658,502458,37879686,271715,240,10743,5680,248,96,38670866
musket_TRA.rep.seq_sim_rl_100_cov_32_1_19.corrected.fastq.gz,run.musket.sh,19,91320,25394,74679,354,1704,1,1,193452,252314,18954389,134939,459,3098,1,1,0,19345201
pollux_TRA.rep.seq_sim_rl_100_cov_4_1_18.corrected.fastq.gz,run.pollux.sh,18,16604,2895,2730,59,1153,775,25,24216,42880,2369196,5458,210,2706,1342,31,4,2421827
musket_TRA.rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.musket.sh,24,48065,12736,34927,108,773,1,1,96610,133332,9466125,59992,158,1392,1,1,0,9661001
fiona_TRA.rep.seq_sim_rl_100_cov_64_1_405000.corrected.fastq.gz,run.fiona.sh,23,62896,50915,236890,30452,4355,1150,790,386658,374384,37880175,363709,36372,9181,2048,829,46,38666744
bless_TRA.rep.seq_sim_rl_100_cov_64_1_23.corrected.fastq.gz,run.bless.sh,23,136130,61383,186383,37,2523,202,69609,386658,375148,35562318,294238,279,9379,1639,2318593,104845,38666439
pollux_TRA.rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.pollux.sh,19,16781,2900,2613,61,1120,743,20,24218,43177,2369485,5170,210,2705,1243,21,4,2422015
pollux_TRA.rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.pollux.sh,20,3606,681,781,11,301,216,3,5596,9572,547466,1616,45,673,321,3,0,559696
fiona_TRA.rep.seq_sim_rl_100_cov_64_1_405000.corrected.fastq.gz,run.fiona.sh,20,62896,50915,236890,30452,4355,1150,790,386658,374384,37880175,363709,36372,9181,2048,829,46,38666744
pollux_TRA.rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.pollux.sh,20,8253,1547,1402,24,490,376,4,12092,21152,1183522,2801,86,1140,605,5,1,1209312
pollux_TRA.rep.seq_sim_rl_100_cov_8_1_18.corrected.fastq.gz,run.pollux.sh,18,33454,6080,5272,115,2222,1189,48,48332,86335,4729651,10119,408,5183,1943,67,6,4833712
pollux_TRA.rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.pollux.sh,19,32614,6003,5719,105,2591,1300,50,48332,85099,4727924,11339,425,6734,2058,75,5,4833659
pollux_TRA.rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.pollux.sh,20,16826,2871,2550,54,1188,729,18,24218,43287,2368579,5073,198,3630,1218,20,3,2422008
fiona_TRA.rep.seq_sim_rl_100_cov_64_1_405000.corrected.fastq.gz,run.fiona.sh,21,62896,50915,236890,30452,4355,1150,790,386658,374384,37880175,363709,36372,9181,2048,829,46,38666744
pollux_TRA.rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.pollux.sh,21,3610,687,796,12,265,226,3,5596,9574,547509,1612,47,610,341,3,0,559696
pollux_TRA.rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.pollux.sh,20,33590,6078,5252,108,2081,1223,45,48332,86436,4729360,10059,371,5376,1987,66,4,4833659
lighter_TRA.rep.seq_sim_rl_100_cov_64_1_21.corrected.fastq.gz,run.lighter.sh,21,0,50930,335728,0,0,0,0,386658,0,37891290,774510,0,0,0,0,0,38665800
pollux_TRA.rep.seq_sim_rl_100_cov_16_1_18.corrected.fastq.gz,run.pollux.sh,18,67172,11980,10141,213,4620,2482,94,96608,173018,9451724,19619,838,12523,4239,121,9,9662091
lighter_TRA.rep.seq_sim_rl_100_cov_64_1_22.corrected.fastq.gz,run.lighter.sh,22,0,50930,335728,0,0,0,0,386658,0,37891290,774510,0,0,0,0,0,38665800
pollux_TRA.rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.pollux.sh,21,8262,1553,1376,25,480,396,6,12092,21220,1183560,2732,91,1096,619,6,2,1209326
musket_TRA.rep.seq_sim_rl_100_cov_32_1_22.corrected.fastq.gz,run.musket.sh,22,94042,25400,72390,225,1393,2,2,193452,260005,18954811,127396,311,2675,2,2,0,19345202
musket_TRA.rep.seq_sim_rl_100_cov_32_1_23.corrected.fastq.gz,run.musket.sh,23,96628,25395,69816,261,1350,2,2,193452,266303,18955166,121056,353,2320,2,2,0,19345202
pollux_TRA.rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.pollux.sh,22,3638,687,782,14,269,202,3,5592,9579,547148,1594,43,612,301,3,0,559280
lighter_TRA.rep.seq_sim_rl_100_cov_64_1_19.corrected.fastq.gz,run.lighter.sh,19,0,50930,335728,0,0,0,0,386658,0,37891290,774510,0,0,0,0,0,38665800
pollux_TRA.rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.pollux.sh,22,8312,1555,1348,21,458,398,8,12092,21329,1183595,2634,82,1058,626,10,1,1209335
pollux_TRA.rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.pollux.sh,21,16933,2888,2518,47,1098,732,18,24216,43280,2368806,5079,194,3320,1139,20,3,2421841
pollux_TRA.rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.pollux.sh,22,16929,2890,2514,50,1130,703,18,24216,43341,2368651,5018,189,3434,1162,18,4,2421817
pollux_TRA.rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.pollux.sh,20,67861,12023,9738,207,4363,2416,91,96608,174153,9450263,18538,783,13902,4094,112,7,9661852
pollux_TRA.rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.pollux.sh,19,65887,11918,10998,209,5172,2424,89,96608,170907,9451024,21754,817,13269,3945,112,8,9661836
pollux_TRA.rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.pollux.sh,21,33791,6119,5139,113,1922,1248,43,48332,86638,4729858,9874,355,4890,1947,66,4,4833632
pollux_TRA.rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.pollux.sh,22,33763,6090,5016,103,2042,1316,44,48330,86781,4728859,9731,343,5389,2226,65,4,4833398
lighter_TRA.rep.seq_sim_rl_100_cov_64_1_24.corrected.fastq.gz,run.lighter.sh,24,15119,50838,316069,888,3743,1,1,386658,230915,37884786,542614,981,6503,1,1,0,38665801
lighter_TRA.rep.seq_sim_rl_100_cov_64_1_20.corrected.fastq.gz,run.lighter.sh,20,0,50930,335728,0,0,0,0,386658,0,37891290,774510,0,0,0,0,0,38665800
lighter_TRA.rep.seq_sim_rl_100_cov_64_1_23.corrected.fastq.gz,run.lighter.sh,23,13246,50817,317994,816,3784,1,1,386658,220798,37884918,552789,923,6371,1,1,0,38665801
lighter_TRA.rep.seq_sim_rl_100_cov_64_1_18.corrected.fastq.gz,run.lighter.sh,18,0,50930,335728,0,0,0,0,386658,0,37891290,774510,0,0,0,0,0,38665800
musket_TRA.rep.seq_sim_rl_100_cov_32_1_24.corrected.fastq.gz,run.musket.sh,24,95485,25410,71028,186,1341,2,2,193452,264276,18955177,123161,275,2309,2,2,0,19345202
pollux_TRA.rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.pollux.sh,21,68253,12029,9390,210,4355,2371,83,96608,174844,9450667,17832,801,13679,3843,105,6,9661777
pollux_TRA.rep.seq_sim_rl_100_cov_32_1_18.corrected.fastq.gz,run.pollux.sh,18,136164,24038,19908,463,8616,4261,249,193450,348987,18929125,37057,1671,22171,7159,472,19,19346661
pollux_TRA.rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.pollux.sh,22,68445,12005,8987,198,4346,2627,81,96608,175623,9449698,17021,835,14021,4377,102,6,9661683
musket_TRA.rep.seq_sim_rl_100_cov_64_1_19.corrected.fastq.gz,run.musket.sh,19,129887,50881,202572,440,2877,1,1,386658,399631,37887085,374235,644,4204,1,1,0,38665801
pollux_TRA.rep.seq_sim_rl_100_cov_32_1_20.corrected.fastq.gz,run.pollux.sh,20,136602,23940,19090,429,9046,4343,253,193450,350870,18920586,35191,1657,30437,7456,472,16,19346685
fiona_TRA.rep.seq_sim_rl_100_cov_128_1_405000.corrected.fastq.gz,run.fiona.sh,19,77345,67199,320682,35345,4929,1296,1106,506796,478640,49652109,493253,42212,10831,2153,1180,37,50680415
pollux_TRA.rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.pollux.sh,23,3614,691,815,11,261,196,3,5588,9484,546828,1682,32,556,291,3,0,558876
musket_TRA.rep.seq_sim_rl_100_cov_64_1_20.corrected.fastq.gz,run.musket.sh,20,133540,50880,198888,443,2906,1,1,386658,410370,37887107,363487,653,4182,1,1,0,38665801
musket_TRA.rep.seq_sim_rl_100_cov_64_1_21.corrected.fastq.gz,run.musket.sh,21,135732,50886,196903,354,2782,1,1,386658,417769,37887346,356194,547,3943,1,1,0,38665801
bfc_TRA.rep.seq_sim_rl_100_cov_128_1_24.corrected.fastq.gz,run.bfc.sh,24,541,102537,670462,2,28,0,0,773570,1585,75809272,1546090,4,49,0,0,0,77357000
pollux_TRA.rep.seq_sim_rl_100_cov_32_1_19.corrected.fastq.gz,run.pollux.sh,19,131810,23633,21802,410,11041,4754,244,193450,343690,18915823,42177,1858,34846,7777,459,15,19346645
pollux_TRA.rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.pollux.sh,23,8294,1551,1374,19,461,391,6,12090,21238,1183375,2725,80,1083,617,7,1,1209126
bfc_TRA.rep.seq_sim_rl_100_cov_128_1_19.corrected.fastq.gz,run.bfc.sh,19,129,102536,670887,1,17,0,0,773570,370,75809302,1547308,1,19,0,0,0,77357000
pollux_TRA.rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.pollux.sh,23,16995,2893,2438,45,1087,756,18,24214,43476,2368530,4886,180,3315,1245,18,4,2421654
pollux_TRA.rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.pollux.sh,24,3586,686,835,9,276,190,3,5582,9408,546257,1743,29,577,278,3,0,558295
pollux_TRA.rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.pollux.sh,24,8289,1554,1380,21,466,378,3,12088,21158,1183203,2797,82,1096,583,4,1,1208924
pollux_TRA.rep.seq_sim_rl_100_cov_32_1_21.corrected.fastq.gz,run.pollux.sh,21,137524,23979,18389,449,8810,4299,237,193450,352490,18921775,33556,1674,29375,7533,458,14,19346875
pollux_TRA.rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.pollux.sh,23,33886,6084,4925,102,1930,1401,45,48328,86950,4728723,9556,339,5167,2369,67,4,4833175
pollux_TRA.rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.pollux.sh,24,17016,2914,2443,53,1003,785,18,24214,43378,2369291,4985,177,2542,1277,18,4,2421672
bfc_SRR1543964_raw_14.corrected.fastq.gz,run.bfc.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543964_raw_18.corrected.fastq.gz,run.bfc.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543964_raw_16.corrected.fastq.gz,run.bfc.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543964_raw_19.corrected.fastq.gz,run.bfc.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
pollux_TRA.rep.seq_sim_rl_100_cov_32_1_22.corrected.fastq.gz,run.pollux.sh,22,137968,23972,17796,408,9043,4263,199,193450,353676,18920929,32378,1662,30442,7090,284,7,19346468
bfc_SRR1543964_raw_20.corrected.fastq.gz,run.bfc.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543964_raw_21.corrected.fastq.gz,run.bfc.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543965_raw_14.corrected.fastq.gz,run.bfc.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543964_raw_22.corrected.fastq.gz,run.bfc.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543964_raw_23.corrected.fastq.gz,run.bfc.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543965_raw_16.corrected.fastq.gz,run.bfc.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543965_raw_19.corrected.fastq.gz,run.bfc.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543964_raw_28.corrected.fastq.gz,run.bfc.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543964_raw_24.corrected.fastq.gz,run.bfc.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543965_raw_18.corrected.fastq.gz,run.bfc.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543964_raw_26.corrected.fastq.gz,run.bfc.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543965_raw_20.corrected.fastq.gz,run.bfc.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543965_raw_21.corrected.fastq.gz,run.bfc.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543965_raw_22.corrected.fastq.gz,run.bfc.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_TRA.rep.seq_sim_rl_100_cov_128_1_21.corrected.fastq.gz,run.musket.sh,21,63940,38200,182116,438,3402,0,0,288096,239546,28228189,336821,581,4463,0,0,0,28809600
bfc_SRR1543965_raw_23.corrected.fastq.gz,run.bfc.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543965_raw_24.corrected.fastq.gz,run.bfc.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543965_raw_26.corrected.fastq.gz,run.bfc.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543965_raw_28.corrected.fastq.gz,run.bfc.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543966_raw_16.corrected.fastq.gz,run.bfc.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543966_raw_19.corrected.fastq.gz,run.bfc.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543966_raw_14.corrected.fastq.gz,run.bfc.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543966_raw_18.corrected.fastq.gz,run.bfc.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
pollux_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.pollux.sh,24,33979,6087,4817,111,1916,1418,48,48328,87099,4728708,9376,370,5133,2403,72,5,4833166
bfc_SRR1543966_raw_20.corrected.fastq.gz,run.bfc.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543966_raw_21.corrected.fastq.gz,run.bfc.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543966_raw_22.corrected.fastq.gz,run.bfc.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543966_raw_26.corrected.fastq.gz,run.bfc.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543966_raw_24.corrected.fastq.gz,run.bfc.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543966_raw_23.corrected.fastq.gz,run.bfc.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543967_raw_19.corrected.fastq.gz,run.bfc.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543966_raw_28.corrected.fastq.gz,run.bfc.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543967_raw_16.corrected.fastq.gz,run.bfc.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543967_raw_18.corrected.fastq.gz,run.bfc.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543967_raw_14.corrected.fastq.gz,run.bfc.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543967_raw_21.corrected.fastq.gz,run.bfc.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543967_raw_22.corrected.fastq.gz,run.bfc.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543967_raw_20.corrected.fastq.gz,run.bfc.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543968_raw_14.corrected.fastq.gz,run.bfc.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543967_raw_23.corrected.fastq.gz,run.bfc.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543968_raw_16.corrected.fastq.gz,run.bfc.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543968_raw_20.corrected.fastq.gz,run.bfc.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543967_raw_26.corrected.fastq.gz,run.bfc.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543967_raw_24.corrected.fastq.gz,run.bfc.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543968_raw_19.corrected.fastq.gz,run.bfc.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543968_raw_18.corrected.fastq.gz,run.bfc.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543968_raw_23.corrected.fastq.gz,run.bfc.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543968_raw_22.corrected.fastq.gz,run.bfc.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543968_raw_21.corrected.fastq.gz,run.bfc.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
racer_TRA.rep.seq_sim_rl_100_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,18,4209,707,366,2,234,88,28,5606,10619,546469,573,54,2317,994,155,4,561185
bfc_SRR1543968_raw_24.corrected.fastq.gz,run.bfc.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543968_raw_28.corrected.fastq.gz,run.bfc.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543967_raw_28.corrected.fastq.gz,run.bfc.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543968_raw_26.corrected.fastq.gz,run.bfc.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543969_raw_14.corrected.fastq.gz,run.bfc.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543969_raw_16.corrected.fastq.gz,run.bfc.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543969_raw_18.corrected.fastq.gz,run.bfc.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543969_raw_20.corrected.fastq.gz,run.bfc.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543969_raw_19.corrected.fastq.gz,run.bfc.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543969_raw_21.corrected.fastq.gz,run.bfc.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543969_raw_22.corrected.fastq.gz,run.bfc.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543969_raw_26.corrected.fastq.gz,run.bfc.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543971_raw_14.corrected.fastq.gz,run.bfc.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543969_raw_23.corrected.fastq.gz,run.bfc.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543971_raw_16.corrected.fastq.gz,run.bfc.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543969_raw_28.corrected.fastq.gz,run.bfc.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543971_raw_22.corrected.fastq.gz,run.bfc.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543969_raw_24.corrected.fastq.gz,run.bfc.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543971_raw_18.corrected.fastq.gz,run.bfc.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543971_raw_21.corrected.fastq.gz,run.bfc.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543971_raw_19.corrected.fastq.gz,run.bfc.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543971_raw_20.corrected.fastq.gz,run.bfc.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543970_raw_18.corrected.fastq.gz,run.bfc.sh,18,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543970_raw_16.corrected.fastq.gz,run.bfc.sh,16,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
pollux_TRA.rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.pollux.sh,23,68543,11981,8761,209,4354,2760,77,96608,176216,9449835,16470,793,13807,4514,92,7,9661734
bfc_SRR1543970_raw_19.corrected.fastq.gz,run.bfc.sh,19,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543971_raw_26.corrected.fastq.gz,run.bfc.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543971_raw_23.corrected.fastq.gz,run.bfc.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543970_raw_14.corrected.fastq.gz,run.bfc.sh,14,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543970_raw_20.corrected.fastq.gz,run.bfc.sh,20,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543971_raw_24.corrected.fastq.gz,run.bfc.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543970_raw_24.corrected.fastq.gz,run.bfc.sh,24,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
racer_TRA.rep.seq_sim_rl_100_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,18,7019,1626,3095,1,266,91,33,12098,19635,1182763,4358,56,2436,922,192,1,1210363
bfc_SRR1543970_raw_21.corrected.fastq.gz,run.bfc.sh,21,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543970_raw_22.corrected.fastq.gz,run.bfc.sh,22,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543971_raw_28.corrected.fastq.gz,run.bfc.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543970_raw_23.corrected.fastq.gz,run.bfc.sh,23,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543970_raw_28.corrected.fastq.gz,run.bfc.sh,28,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
bfc_SRR1543970_raw_26.corrected.fastq.gz,run.bfc.sh,26,0,2,0,0,0,0,0,2,0,243,0,0,0,0,0,0,243
musket_TRA.rep.seq_sim_rl_100_cov_64_1_22.corrected.fastq.gz,run.musket.sh,22,139159,50884,193532,324,2758,1,1,386658,427744,37887372,346249,517,3917,1,1,0,38665801
racer_TRA.rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.racer.sh,18,10389,3087,9911,4,710,119,34,24220,32745,2368666,15709,105,4064,1266,170,3,2422728
musket_TRA.rep.seq_sim_rl_100_cov_64_1_18.corrected.fastq.gz,run.musket.sh,18,127613,50880,204578,473,3113,1,1,386658,391590,37886800,382220,700,4489,1,1,0,38665801
racer_TRA.rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.racer.sh,18,17831,6419,22393,13,1427,251,64,48334,61061,4727296,35603,194,7773,2691,290,8,4834916
pollux_TRA.rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.pollux.sh,24,68529,11975,8641,221,4381,2861,81,96608,176168,9449620,16488,824,13923,4611,101,6,9661741
