EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases
pollux_rep.seq_sim_rl_75_cov_32_1_24.corrected.fastq.gz,run.pollux.sh,24,554,281,300,10,768,205,1,2118,2342,153262,786,90,2203,324,1,0,159008
reckoner_rep.seq_sim_rl_50_cov_1_1_20.corrected.fastq.gz,run.reckoner.sh,20,6694,4967,2124,63,441,71,32,14360,10736,701122,3626,122,2135,391,127,4,718263
pollux_rep.seq_sim_rl_100_cov_128_1_24.corrected.fastq.gz,run.pollux.sh,24,3312,875,1997,35,508,447,78,7174,9766,699828,4485,140,2222,915,167,2,717525
pollux_rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.pollux.sh,23,13074,2913,4924,150,6262,1971,52,29294,45404,2852433,12414,791,16457,2978,81,5,2930563
pollux_rep.seq_sim_rl_50_cov_64_1_21.corrected.fastq.gz,run.pollux.sh,21,140640,103612,35353,1388,32314,12685,522,325992,258519,15894712,63542,4606,68272,19914,842,41,16310448
racer_TRA.rep.seq_sim_rl_50_cov_64_1_405000.corrected.fastq.gz,run.racer.sh,21,66940,167005,214746,75,9456,597,197,458819,192134,22443502,265212,754,37069,3771,831,20,22943293
racer_rep.seq_sim_rl_100_cov_4_1_405000.corrected.fastq.gz,run.racer.sh,24,2798,1004,2364,8,1264,118,38,7556,10296,733312,4828,142,6244,1282,283,3,756390
sga_rep.seq_sim_rl_50_cov_1_1_20.corrected.fastq.gz,run.sga.sh,20,5212,5032,3662,16,432,6,2,14360,8830,702553,5615,43,951,12,5,0,718009
racer_rep.seq_sim_rl_100_cov_16_1_405000.corrected.fastq.gz,run.racer.sh,21,4491,2824,9967,22,3348,283,77,20935,23014,2033321,18751,352,16449,2857,399,7,2095150
reckoner_rep.seq_sim_rl_50_cov_2_1_20.corrected.fastq.gz,run.reckoner.sh,20,4275,4112,2641,49,240,33,9,11350,6876,555030,4420,86,997,168,19,0,567596
reckoner_rep.seq_sim_rl_50_cov_1_1_21.corrected.fastq.gz,run.reckoner.sh,21,6860,4958,1960,67,444,71,34,14360,10902,701126,3467,114,2141,372,126,5,718253
pollux_rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.pollux.sh,22,23812,5264,9462,251,7815,2413,58,49017,75746,4778368,20982,1227,23076,3670,97,4,4903170
pollux_rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.pollux.sh,24,9347,2389,5107,104,3818,1709,22,22474,32009,2186885,12694,636,12861,3028,41,0,2248154
sga_rep.seq_sim_rl_50_cov_1_1_21.corrected.fastq.gz,run.sga.sh,21,853,794,552,3,36,0,0,2238,1434,109525,821,7,113,0,0,0,111900
pollux_rep.seq_sim_rl_50_cov_64_1_18.corrected.fastq.gz,run.pollux.sh,18,5263,4124,1777,104,2549,962,70,14779,11040,716883,3447,298,6430,1361,75,0,739534
reckoner_rep.seq_sim_rl_50_cov_2_1_21.corrected.fastq.gz,run.reckoner.sh,21,1812,1716,1095,11,99,15,6,4748,2891,232128,1867,26,433,96,16,0,237457
sga_rep.seq_sim_rl_50_cov_1_1_22.corrected.fastq.gz,run.sga.sh,22,4904,4227,2591,12,311,5,1,12050,8054,589595,4083,28,734,10,3,0,602507
sga_rep.seq_sim_rl_50_cov_2_1_20.corrected.fastq.gz,run.sga.sh,20,572,1352,1719,1,70,1,1,3715,1154,181901,2569,6,118,2,2,0,185752
reckoner_rep.seq_sim_rl_50_cov_4_1_20.corrected.fastq.gz,run.reckoner.sh,20,6669,8801,8103,75,637,36,14,24321,11603,1189574,12591,125,2050,174,43,2,1216162
musket_rep.seq_sim_rl_75_cov_64_1_23.corrected.fastq.gz,run.musket.sh,23,490,229,193,5,40,0,0,957,1142,70303,263,10,57,0,0,0,71775
sga_rep.seq_sim_rl_50_cov_2_1_21.corrected.fastq.gz,run.sga.sh,21,6960,8892,7994,14,706,7,2,24573,12326,1202629,12255,48,1388,10,2,0,1228658
reckoner_rep.seq_sim_rl_50_cov_2_1_22.corrected.fastq.gz,run.reckoner.sh,22,9848,8481,4510,95,550,63,25,23547,15649,1151424,7768,158,2176,272,85,2,1177534
reckoner_rep.seq_sim_rl_50_cov_4_1_21.corrected.fastq.gz,run.reckoner.sh,21,7851,9077,7063,69,713,54,19,24827,13221,1213903,11478,133,2379,377,101,2,1241594
pollux_rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.pollux.sh,23,19094,4265,8280,253,8720,2447,49,43059,65404,4197083,19914,1096,19728,3944,72,5,4307246
reckoner_rep.seq_sim_rl_50_cov_4_1_22.corrected.fastq.gz,run.reckoner.sh,22,2395,2379,1583,23,220,29,18,6629,3900,323735,2735,47,916,147,86,1,331567
reckoner_rep.seq_sim_rl_50_cov_1_1_23.corrected.fastq.gz,run.reckoner.sh,23,6986,4952,1880,58,415,69,35,14360,10914,701364,3469,103,1901,369,131,2,718253
pollux_rep.seq_sim_rl_50_cov_64_1_20.corrected.fastq.gz,run.pollux.sh,20,8749,7186,3131,167,4414,3146,111,26793,19512,1294689,6439,645,14812,6047,145,9,1342298
reckoner_rep.seq_sim_rl_50_cov_8_1_20.corrected.fastq.gz,run.reckoner.sh,20,8927,18751,22301,120,1498,123,56,51720,18765,2529181,32484,272,4828,730,222,2,2586484
racer_rep.seq_sim_rl_100_cov_8_1_405000.corrected.fastq.gz,run.racer.sh,24,7204,3426,10167,39,4292,367,91,25495,30772,2476516,20127,481,19641,3529,438,8,2551512
reckoner_rep.seq_sim_rl_50_cov_8_1_19.corrected.fastq.gz,run.reckoner.sh,19,820,1696,2005,15,103,16,9,4655,1829,227569,2865,28,422,51,23,0,232787
reckoner_rep.seq_sim_rl_50_cov_2_1_23.corrected.fastq.gz,run.reckoner.sh,23,12044,10196,5333,109,579,67,27,28328,18893,1385546,9319,183,2280,282,86,2,1416591
pollux_rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.pollux.sh,24,6960,2050,5392,71,3672,1540,17,19685,25837,1910532,13126,584,16063,3006,31,1,1969180
lighter_rep.seq_sim_rl_100_cov_128_1_23.corrected.fastq.gz,run.lighter.sh,23,3987,113781,728967,761,10476,1,1,857973,288099,84066607,1426163,1158,15272,1,1,0,85797301
sga_rep.seq_sim_rl_50_cov_1_1_23.corrected.fastq.gz,run.sga.sh,23,6085,5031,2882,11,344,7,2,14360,9900,702633,4558,30,868,18,5,0,718012
sga_rep.seq_sim_rl_50_cov_2_1_22.corrected.fastq.gz,run.sga.sh,22,4577,5613,5024,8,359,4,2,15585,7912,762824,7768,29,712,8,3,0,779256
lighter_rep.seq_sim_rl_100_cov_128_1_20.corrected.fastq.gz,run.lighter.sh,20,3,316,1923,1,17,0,0,2260,819,221399,3748,1,33,0,0,0,226000
sga_rep.seq_sim_rl_50_cov_4_1_20.corrected.fastq.gz,run.sga.sh,20,6915,14477,17137,32,1050,20,6,39631,14180,1939945,25282,80,2022,69,15,0,1981593
sga_rep.seq_sim_rl_50_cov_2_1_23.corrected.fastq.gz,run.sga.sh,23,4129,4621,3544,8,353,3,1,12658,7020,619608,5586,19,662,9,1,0,632905
sga_rep.seq_sim_rl_50_cov_4_1_21.corrected.fastq.gz,run.sga.sh,21,2461,4801,5561,7,425,5,1,13260,4958,648805,8442,19,766,18,3,0,663011
sga_rep.seq_sim_rl_50_cov_4_1_22.corrected.fastq.gz,run.sga.sh,22,634,1045,1020,5,115,1,0,2820,1209,137985,1588,8,208,4,0,0,141002
reckoner_rep.seq_sim_rl_50_cov_4_1_23.corrected.fastq.gz,run.reckoner.sh,23,18001,20301,15924,167,1469,108,54,55970,29759,2737131,25959,297,4950,609,203,6,2798914
reckoner_rep.seq_sim_rl_50_cov_16_1_23.corrected.fastq.gz,run.reckoner.sh,23,6224,29615,43844,156,1816,162,72,81817,22600,4002546,59034,332,5848,753,233,5,4091351
sga_rep.seq_sim_rl_50_cov_1_1_24.corrected.fastq.gz,run.sga.sh,24,0,5,3,0,0,0,0,8,0,396,4,0,0,0,0,0,400
reckoner_rep.seq_sim_rl_50_cov_32_1_23.corrected.fastq.gz,run.reckoner.sh,23,284,19152,33244,58,213,23,7,52974,11731,2594867,41087,81,839,173,18,0,2648796
reckoner_rep.seq_sim_rl_50_cov_8_1_24.corrected.fastq.gz,run.reckoner.sh,24,42,358,555,0,6,2,1,963,227,47153,721,0,35,23,5,0,48164
reckoner_rep.seq_sim_rl_50_cov_64_1_23.corrected.fastq.gz,run.reckoner.sh,23,108,18416,31811,38,202,26,8,50601,9794,2478400,40853,54,853,180,12,0,2530146
reckoner_rep.seq_sim_rl_50_cov_128_1_23.corrected.fastq.gz,run.reckoner.sh,23,37,10760,18939,13,129,9,1,29887,3820,1463716,26132,28,618,68,5,0,1494387
reckoner_rep.seq_sim_rl_50_cov_8_1_21.corrected.fastq.gz,run.reckoner.sh,21,1474,6015,8721,32,281,19,11,16542,4387,809705,12005,57,865,113,51,0,827183
reckoner_rep.seq_sim_rl_50_cov_8_1_22.corrected.fastq.gz,run.reckoner.sh,22,520,568,380,9,8,1,1,1486,839,72814,614,10,19,4,4,0,74304
sga_rep.seq_sim_rl_50_cov_4_1_23.corrected.fastq.gz,run.sga.sh,23,7289,13021,14506,28,860,14,6,35718,14094,1748575,21511,62,1631,39,15,0,1785927
pollux_rep.seq_sim_rl_100_cov_32_1_24.corrected.fastq.gz,run.pollux.sh,24,97527,22490,45866,1073,38491,11618,255,217065,325033,21144858,104298,5554,112161,19900,398,25,21712227
racer_rep.seq_sim_rl_100_cov_16_1_405000.corrected.fastq.gz,run.racer.sh,24,4222,2403,7869,20,3023,262,71,17799,20486,1727550,15039,318,14991,2694,368,7,1781453
sga_rep.seq_sim_rl_50_cov_4_1_24.corrected.fastq.gz,run.sga.sh,24,4744,7312,7419,10,624,9,2,20118,8914,984507,11286,31,1140,36,9,0,1005923
pollux_rep.seq_sim_rl_100_cov_32_1_23.corrected.fastq.gz,run.pollux.sh,23,3320,1285,4295,61,3707,1434,16,14102,16610,1365280,10990,550,14546,2744,21,2,1410743
pollux_rep.seq_sim_rl_100_cov_32_1_22.corrected.fastq.gz,run.pollux.sh,22,2327,926,3202,23,2544,590,23,9612,10829,931528,8058,335,9606,1076,33,2,961467
reckoner_rep.seq_sim_rl_50_cov_16_1_20.corrected.fastq.gz,run.reckoner.sh,20,7417,29770,42902,165,1782,164,85,82200,24329,4021461,57669,338,5697,745,276,5,4110520
reckoner_rep.seq_sim_rl_50_cov_16_1_22.corrected.fastq.gz,run.reckoner.sh,22,7450,29921,43140,166,1810,164,85,82651,24457,4043505,58004,340,5738,745,276,5,4133070
reckoner_rep.seq_sim_rl_50_cov_32_1_24.corrected.fastq.gz,run.reckoner.sh,24,2475,17533,26923,107,1133,88,34,48259,12319,2360623,35891,198,3623,474,124,2,2413254
reckoner_rep.seq_sim_rl_50_cov_16_1_19.corrected.fastq.gz,run.reckoner.sh,19,486,1802,2244,14,115,5,3,4666,1300,228180,3365,28,406,38,5,0,233322
reckoner_rep.seq_sim_rl_50_cov_64_1_24.corrected.fastq.gz,run.reckoner.sh,24,144,17175,29617,41,244,17,14,47238,9171,2313828,37889,60,874,93,68,2,2361985
reckoner_rep.seq_sim_rl_50_cov_8_1_23.corrected.fastq.gz,run.reckoner.sh,23,20617,33732,34772,220,3275,215,92,92831,38890,4538047,53497,497,9893,1154,305,13,4642296
reckoner_rep.seq_sim_rl_50_cov_128_1_24.corrected.fastq.gz,run.reckoner.sh,24,25,12116,20804,17,125,11,3,33098,4261,1621159,28828,29,590,62,5,0,1654934
sga_rep.seq_sim_rl_75_cov_4_1_19.corrected.fastq.gz,run.sga.sh,19,1,9,12,0,0,0,0,22,6,1623,21,0,0,0,0,0,1650
sga_rep.seq_sim_rl_75_cov_1_1_20.corrected.fastq.gz,run.sga.sh,20,3744,2208,4033,16,372,5,1,10378,8689,761924,6876,42,810,17,2,0,778360
reckoner_rep.seq_sim_rl_50_cov_16_1_21.corrected.fastq.gz,run.reckoner.sh,21,3116,7370,9229,48,493,55,27,20311,7067,993087,13262,104,1831,289,114,3,1015757
reckoner_rep.seq_sim_rl_75_cov_2_1_20.corrected.fastq.gz,run.reckoner.sh,20,7820,3881,5471,82,636,70,23,17960,16364,1316579,10399,174,3192,482,106,2,1347298
reckoner_rep.seq_sim_rl_75_cov_128_1_20.corrected.fastq.gz,run.reckoner.sh,20,3,726,2572,1,16,4,0,3322,485,244084,4445,4,105,54,0,0,249177
sga_rep.seq_sim_rl_75_cov_2_1_20.corrected.fastq.gz,run.sga.sh,20,4262,3904,9073,17,695,9,2,17960,11258,1318584,15617,64,1464,24,3,0,1347014
sga_rep.seq_sim_rl_50_cov_8_1_24.corrected.fastq,run.sga.sh,22,2289,4952,5593,13,556,4,1,13407,4870,655798,8525,31,1118,13,2,1,670358
reckoner_rep.seq_sim_rl_75_cov_4_1_20.corrected.fastq.gz,run.reckoner.sh,20,10385,8037,16991,136,1681,148,56,37378,24553,2739769,31138,317,6813,1273,262,6,2804131
reckoner_rep.seq_sim_rl_75_cov_1_1_21.corrected.fastq.gz,run.reckoner.sh,21,5721,2185,2016,57,311,88,29,10378,11576,760085,3893,135,2242,736,119,3,778789
pollux_rep.seq_sim_rl_75_cov_64_1_20.corrected.fastq.gz,run.pollux.sh,20,202935,74862,54347,1901,61482,21003,614,416530,512349,30430793,104751,8555,161965,32288,940,42,31251683
sga_rep.seq_sim_rl_75_cov_1_1_21.corrected.fastq.gz,run.sga.sh,21,4000,2207,3799,16,353,3,1,10378,9026,761960,6540,41,780,5,2,0,778354
reckoner_rep.seq_sim_rl_75_cov_2_1_21.corrected.fastq.gz,run.reckoner.sh,21,8173,3881,5185,83,568,70,21,17960,16950,1316816,9819,168,2940,517,100,2,1347312
sga_rep.seq_sim_rl_75_cov_2_1_21.corrected.fastq.gz,run.sga.sh,21,4665,3904,8689,13,683,6,1,17960,11908,1318619,14964,67,1435,13,2,0,1347008
sga_rep.seq_sim_rl_75_cov_4_1_20.corrected.fastq.gz,run.sga.sh,20,4515,8051,23349,45,1404,14,3,37378,15263,2744509,40628,123,2792,65,6,0,2803386
reckoner_rep.seq_sim_rl_75_cov_4_1_21.corrected.fastq.gz,run.reckoner.sh,21,11097,8036,16390,120,1594,141,56,37378,25699,2740121,30008,297,6523,1138,278,10,2804074
reckoner_rep.seq_sim_rl_75_cov_8_1_20.corrected.fastq.gz,run.reckoner.sh,20,11588,16206,42547,237,3545,369,153,74492,36296,5458124,75405,596,14653,2973,696,21,5588764
reckoner_rep.seq_sim_rl_75_cov_32_1_21.corrected.fastq.gz,run.reckoner.sh,21,158,8138,28668,50,235,62,9,37311,10532,2740419,45436,96,1561,547,25,0,2798616
reckoner_rep.seq_sim_rl_75_cov_16_1_21.corrected.fastq.gz,run.reckoner.sh,21,3039,12208,38852,121,1485,241,89,55946,19609,4103315,64104,306,7392,2037,429,7,4197199
sga_rep.seq_sim_rl_75_cov_8_1_21.corrected.fastq.gz,run.sga.sh,21,19,1516,5394,3,48,0,0,6980,1081,512932,9372,4,111,0,0,0,523500
sga_rep.seq_sim_rl_75_cov_1_1_22.corrected.fastq.gz,run.sga.sh,22,4292,2205,3534,14,330,3,1,10378,9452,761993,6116,39,747,5,2,0,778354
sga_rep.seq_sim_rl_75_cov_4_1_21.corrected.fastq.gz,run.sga.sh,21,5051,8051,22825,47,1394,10,3,37378,16340,2744539,39552,122,2772,45,6,0,2803376
reckoner_rep.seq_sim_rl_75_cov_128_1_21.corrected.fastq.gz,run.reckoner.sh,21,11,3578,12645,10,87,17,1,16348,2421,1200921,22105,25,546,166,2,0,1226186
sga_rep.seq_sim_rl_75_cov_128_1_21.corrected.fastq.gz,run.sga.sh,21,0,3119,11173,1,15,1,0,14309,550,1051749,20841,5,27,7,0,0,1073179
reckoner_rep.seq_sim_rl_75_cov_16_1_22.corrected.fastq.gz,run.reckoner.sh,22,1242,3099,8644,51,402,65,35,13503,5316,989700,15026,100,2229,538,172,4,1013085
reckoner_rep.seq_sim_rl_75_cov_32_1_22.corrected.fastq.gz,run.reckoner.sh,22,363,1855,5875,15,206,59,30,8373,2884,613529,9695,46,1477,524,160,6,628321
lighter_rep.seq_sim_rl_100_cov_128_1_22.corrected.fastq.gz,run.lighter.sh,22,932,10907,68320,87,1569,0,0,81815,30003,8015660,133330,149,2358,0,0,0,8181500
sga_rep.seq_sim_rl_75_cov_8_1_20.corrected.fastq.gz,run.sga.sh,20,1618,7328,23905,32,798,11,11,33692,9283,2474773,41324,63,1436,21,20,1,2526921
pollux_rep.seq_sim_rl_100_cov_64_1_18.corrected.fastq.gz,run.pollux.sh,18,103206,23593,47686,1213,53816,16520,477,246034,374430,23926514,110985,7439,157609,31479,827,37,24609320
sga_rep.seq_sim_rl_75_cov_8_1_22.corrected.fastq.gz,run.sga.sh,22,3053,8920,27183,42,1342,7,2,40547,13542,2977138,47609,114,2605,29,5,0,3041042
reckoner_rep.seq_sim_rl_50_cov_16_1_24.corrected.fastq.gz,run.reckoner.sh,24,14363,41930,54653,233,3794,258,83,115231,36645,5633612,78151,589,11742,1374,271,6,5762390
reckoner_rep.seq_sim_rl_75_cov_16_1_20.corrected.fastq.gz,run.reckoner.sh,20,6028,17465,52158,242,3132,428,151,79453,29681,5822732,88887,592,14799,3872,738,16,5961317
pollux_rep.seq_sim_rl_75_cov_64_1_18.corrected.fastq.gz,run.pollux.sh,18,21402,8856,9084,361,9328,4378,67,53409,60781,3898992,18385,1302,22200,6444,104,3,4008211
reckoner_rep.seq_sim_rl_75_cov_128_1_19.corrected.fastq.gz,run.reckoner.sh,19,17,5683,20052,20,216,33,11,26021,4368,1910936,34931,42,1076,397,49,0,1951799
racer_rep.seq_sim_rl_75_cov_32_1_405000.corrected.fastq.gz,run.racer.sh,21,4403,4450,7840,24,3329,274,59,20320,15847,1476966,14633,350,14790,2613,251,5,1525455
reckoner_rep.seq_sim_rl_75_cov_16_1_23.corrected.fastq.gz,run.reckoner.sh,23,1,7,34,0,1,0,0,43,18,3140,60,0,7,0,0,0,3225
reckoner_rep.seq_sim_rl_75_cov_32_1_23.corrected.fastq.gz,run.reckoner.sh,23,2028,17799,58244,263,1633,339,120,80306,24425,5891430,96047,479,8930,2765,531,15,6024622
sga_rep.seq_sim_rl_75_cov_32_1_23.corrected.fastq.gz,run.sga.sh,23,411,17442,60892,21,591,13,7,79370,13138,5832117,106161,57,1248,45,13,1,5952780
sga_rep.seq_sim_rl_50_cov_16_1_23.corrected.fastq,run.sga.sh,20,2325,24783,40426,24,969,20,7,68547,13729,3356759,54847,60,1909,82,15,0,3427401
sga_rep.seq_sim_rl_75_cov_16_1_23.corrected.fastq.gz,run.sga.sh,23,831,8444,28750,17,616,5,4,38663,8682,2840570,49335,46,1078,17,11,0,2899739
reckoner_rep.seq_sim_rl_75_cov_1_1_24.corrected.fastq.gz,run.reckoner.sh,24,6037,2173,1723,50,286,109,38,10378,11981,759848,3496,123,2360,911,183,7,778909
sga_rep.seq_sim_rl_75_cov_1_1_24.corrected.fastq.gz,run.sga.sh,24,4682,2209,3171,13,299,4,2,10378,9985,762107,5586,36,630,8,5,0,778357
reckoner_rep.seq_sim_rl_75_cov_2_1_24.corrected.fastq.gz,run.reckoner.sh,24,9175,3879,4323,75,424,84,32,17960,18378,1317139,8407,146,2554,610,145,8,1347387
sga_rep.seq_sim_rl_50_cov_16_1_23.corrected.fastq,run.sga.sh,22,561,6944,10983,10,363,4,4,18865,3475,923696,15422,24,625,8,8,0,943258
sga_rep.seq_sim_rl_50_cov_16_1_23.corrected.fastq,run.sga.sh,19,566,6989,11035,11,369,4,4,18974,3496,929042,15498,25,631,8,8,0,948708
sga_rep.seq_sim_rl_50_cov_16_1_23.corrected.fastq,run.sga.sh,21,567,7004,11048,12,370,4,4,19005,3503,930560,15521,26,632,8,8,0,950258
reckoner_rep.seq_sim_rl_75_cov_32_1_24.corrected.fastq.gz,run.reckoner.sh,24,1233,7624,24021,56,682,95,23,33711,10677,2474299,39303,153,3308,1095,88,5,2528928
reckoner_rep.seq_sim_rl_75_cov_64_1_24.corrected.fastq.gz,run.reckoner.sh,24,48,4491,16136,10,99,26,2,20810,5708,1528640,25479,30,762,261,3,0,1560883
reckoner_rep.seq_sim_rl_75_cov_4_1_24.corrected.fastq.gz,run.reckoner.sh,24,13083,8035,14727,124,1290,119,56,37378,28484,2741447,27256,270,5282,935,299,4,2803977
sga_rep.seq_sim_rl_75_cov_2_1_24.corrected.fastq.gz,run.sga.sh,24,5938,3904,7557,15,539,7,1,17960,13800,1318998,13102,37,1048,28,2,0,1347015
sga_rep.seq_sim_rl_75_cov_64_1_24.corrected.fastq.gz,run.sga.sh,24,326,29486,104432,25,702,14,6,134985,14198,9919614,188683,50,1296,61,9,0,10123911
reckoner_rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.reckoner.sh,19,3834,927,2042,46,265,66,18,7180,9731,701433,4509,94,1871,613,114,3,718368
sga_rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.sga.sh,19,2346,937,3603,11,278,5,1,7180,7535,703035,6770,32,617,20,2,0,718011
sga_rep.seq_sim_rl_75_cov_4_1_24.corrected.fastq.gz,run.sga.sh,24,6788,8053,21236,41,1255,5,0,37378,19598,2744906,36301,115,2422,17,0,0,2803359
reckoner_rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.reckoner.sh,19,5663,1882,6046,73,634,62,20,14360,15463,1403471,13142,170,3360,693,99,3,1436401
sga_rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.sga.sh,19,2675,1889,9151,33,605,7,1,14360,10764,1406015,17947,67,1199,16,1,0,1436009
pollux_rep.seq_sim_rl_50_cov_64_1_22.corrected.fastq.gz,run.pollux.sh,22,61429,44764,14983,713,16672,6636,178,145197,114522,7070404,28720,2118,35887,12510,294,12,7264467
sga_rep.seq_sim_rl_75_cov_16_1_20.corrected.fastq.gz,run.sga.sh,20,1099,12691,43416,29,879,6,4,58120,13319,4270156,73940,66,1507,14,10,0,4359012
pollux_rep.seq_sim_rl_50_cov_64_1_24.corrected.fastq.gz,run.pollux.sh,24,19,-13,6,0,5,0,0,17,13,819,3,1,14,1,0,0,851
reckoner_rep.seq_sim_rl_75_cov_8_1_24.corrected.fastq.gz,run.reckoner.sh,24,15722,16202,38978,224,3060,306,157,74492,42765,5460598,68989,542,12547,2223,712,22,5588398
pollux_rep.seq_sim_rl_75_cov_64_1_19.corrected.fastq.gz,run.pollux.sh,19,31490,12239,9165,168,6994,3511,93,63567,76233,4636167,17662,1460,29046,8210,134,6,4768918
reckoner_rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.reckoner.sh,19,6961,3659,15772,132,1694,110,37,28328,22607,2767960,33866,297,7449,1036,218,3,2833436
racer_rep.seq_sim_rl_100_cov_32_1_405000.corrected.fastq.gz,run.racer.sh,22,6406,6751,29577,37,6828,503,147,50102,45247,4876699,54285,598,30614,4781,774,13,5013011
sga_rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.sga.sh,19,2526,3665,20893,43,1192,9,6,28328,13646,2773827,43017,110,2179,26,17,0,2832822
reckoner_rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.reckoner.sh,19,7132,7364,37591,222,3302,359,131,55970,32602,5466657,79203,601,15782,3605,750,15,5599215
racer_rep.seq_sim_rl_50_cov_32_1_405000.corrected.fastq.gz,run.racer.sh,19,4239,7808,7034,18,2372,124,43,21595,10556,1048976,11019,186,8586,752,112,2,1080189
sga_rep.seq_sim_rl_75_cov_8_1_24.corrected.fastq.gz,run.sga.sh,24,6036,16213,49930,67,2226,20,12,74492,26359,5470369,85775,183,4175,55,23,1,5586940
pollux_rep.seq_sim_rl_75_cov_64_1_21.corrected.fastq.gz,run.pollux.sh,21,9571,4109,4067,68,4551,2797,26,25163,27549,1818528,9182,770,27104,5051,69,4,1888257
reckoner_rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.reckoner.sh,20,3994,926,1894,43,259,64,19,7180,10065,701264,4161,107,2042,619,105,4,718367
reckoner_rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.reckoner.sh,20,5953,1881,5779,80,605,62,22,14360,16099,1403503,12509,169,3343,666,90,1,1436380
reckoner_rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.reckoner.sh,20,4187,10410,60611,255,2807,503,186,78773,35195,7699740,121722,638,15830,7107,1279,38,7881549
reckoner_rep.seq_sim_rl_100_cov_32_1_20.corrected.fastq.gz,run.reckoner.sh,20,98,4029,26093,45,215,67,13,30547,10795,2991316,50181,88,1910,765,59,0,3055114
reckoner_rep.seq_sim_rl_100_cov_64_1_20.corrected.fastq.gz,run.reckoner.sh,20,28,2449,16224,20,164,49,4,18934,5441,1853726,32537,47,1361,558,22,1,1893693
sga_rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.sga.sh,20,2495,937,3456,10,278,4,1,7180,7858,703044,6449,30,609,18,2,0,718010
sga_TRA.rep.seq_sim_rl_100_cov_64_1_18.corrected.fastq,run.sga.sh,20,1127,32113,210475,29,801,27,9,244572,32421,23964700,457670,139,2197,128,24,0,24457279
reckoner_rep.seq_sim_rl_100_cov_128_1_20.corrected.fastq.gz,run.reckoner.sh,20,2,1204,7747,3,59,20,0,9035,1643,884665,16427,21,622,251,0,0,903629
sga_rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.sga.sh,19,146,1220,7882,5,111,2,0,9366,2118,917655,16580,10,233,9,0,0,936605
sga_rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.sga.sh,20,2899,1889,8925,32,608,7,1,14360,11308,1405996,17402,68,1218,16,1,0,1436009
reckoner_rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.reckoner.sh,21,4107,922,1802,46,238,65,21,7180,10230,701404,4003,100,1828,754,117,4,718440
sga_rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.sga.sh,21,114,444,1993,4,123,0,0,2678,978,262200,4421,9,192,0,0,0,267800
sga_rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.sga.sh,20,127,-2263,2068,4,133,0,0,69,30,6754,108,0,8,0,0,0,6900
reckoner_rep.seq_sim_rl_100_cov_32_1_21.corrected.fastq.gz,run.reckoner.sh,21,295,744,4158,12,159,45,16,5413,2358,528782,8335,50,1416,566,158,4,541669
reckoner_rep.seq_sim_rl_100_cov_64_1_21.corrected.fastq.gz,run.reckoner.sh,21,4,537,3070,2,34,11,3,3658,1019,358211,6208,12,290,115,7,0,365862
sga_rep.seq_sim_rl_75_cov_16_1_24.corrected.fastq.gz,run.sga.sh,24,3108,19800,65443,57,1880,27,10,90315,23316,6634348,112135,153,3621,87,20,1,6773681
reckoner_rep.seq_sim_rl_100_cov_128_1_21.corrected.fastq.gz,run.reckoner.sh,21,3,543,3326,1,24,7,0,3904,712,382325,7077,10,237,78,0,0,390439
reckoner_rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.reckoner.sh,22,4215,921,1703,39,238,64,23,7180,10510,701311,3727,96,1902,753,155,4,718458
reckoner_rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.reckoner.sh,20,5740,2724,11461,80,1027,72,25,21104,17747,2063252,24271,192,4536,683,129,1,2110811
